Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP Code,ZIP Plus4 Code,Station Phone,Status Code,Expected Date,Groups with Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Number,EV Level2 EVSE Number,EV DC Fast Number,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions French,Access Days Time French,BD Blends French,Groups with Access Code French,Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG_TotalCompressionCapacity,CNG_StorageCapacity,LNG_OnSiteRenewableSource,E85 Other Ethanol Blends,EV Pricing,EV Pricing French,LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG_VehicleClass,EV On-Site Renewable Source,Restricted Access,L1,L2,DCFC,L2DCFC,x,y
ELEC,Department of Environment,1801 McCormick Drive,,Upper Marlboro,MD,20774,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,38.9148413,-76.8451134,"12/9/2021, 7:00 PM",158474,2021-12-10 00:20:26 UTC,,,,"6/2/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$1.00/Hr Variable Parking Fee,,,,,,,,,,,0,2,0,2,-8554358.893639363,4709480.649924919
ELEC,SemaConnect US HQ,4961 Tesla Dr,8 Stations in Front of Suite C,Bowie,CA,20715,,800-663-5633,E,,Public,MO: 12:00am-06:00pm; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 06:00am-07:00pm,,,,,,30,,,SemaCharge Network,https://semaconnect.com/,GPS,38.9570814,-76.7077064,"12/9/2021, 7:00 PM",158503,2021-12-10 00:20:26 UTC,,,,"6/3/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$1.00/kWh Variable Energy Fee",,,,,,,,,,,0,30,0,30,-8539062.816367932,4715525.714618333
ELEC,MWH LOT C1,1001 Sam Perry Blvd,,Fredericksburg,VA,22401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.311073,-77.48226,"12/9/2021, 7:00 PM",158599,2021-12-10 00:30:15 UTC,,,,"6/9/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8625285.728712024,4623463.677364759
ELEC,Bethesda Row,4950 Elm Street,"Private garage
",Bethesda,MD,20814,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.981849,-77.097914,"12/8/2021, 7:00 PM",158661,2021-12-09 22:55:13 UTC,,,,"6/11/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,,0,1,0,1,-8582500.5277036,4719071.930964269
ELEC,BOCC BOCC EV,2 E Main St,,Berryville,VA,22630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.150918,-77.980543,"12/9/2021, 7:00 PM",163496,2021-12-10 00:30:15 UTC,,,,"6/18/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8680754.338542975,4743312.394165918
ELEC,1211 Connecticut Ave,1211 Connecticut Ave NW,,Washington,DC,20036,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.906389,-77.040889,"12/8/2021, 7:00 PM",163535,2021-12-09 22:55:13 UTC,,,,"6/22/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,0,1,0,1,-8576152.533741113,4708271.456587009
ELEC,WEST HALF 2 & 3 WEST HALF EV 1,1201 Half St SE,,Washington,DC,20003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.875646,-77.007631,"12/9/2021, 7:00 PM",163546,2021-12-10 00:30:15 UTC,,,,"6/22/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8572450.270116309,4703874.550067455
ELEC,BGE - Ascend One,8930 Stanford Blvd,,Columbia,MD,21045,,855-900-7584,E,,Public,24 hours daily,,,,,,6,2,,Greenlots,http://greenlots.com/,200-9,39.192752,-76.817224,"12/9/2021, 7:00 PM",163621,2021-12-10 01:30:48 UTC,,,,"6/24/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,6,2,8,-8551254.259832837,4749319.3716382235
ELEC,"Walmart 5968 - Georgia Ave, DC",5929 Georgia Ave NW,,Washington,DC,20011,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.961475,-77.026786,"12/9/2021, 7:00 PM",163628,2021-12-10 01:33:45 UTC,,,,"6/24/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,1,3,4,-8574582.594962448,4716154.698275335
ELEC,BGE-HCLS Glenwood,2350 Roxbury Mills Rd,,Columbia,MD,21723,,855-900-7584,E,,Public,24 hours daily,,,,,,6,2,,Greenlots,http://greenlots.com/,GPS,39.304585,-77.020761,"12/9/2021, 7:00 PM",163651,2021-12-10 01:30:48 UTC,,,,"6/25/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,6,2,8,-8573911.895030418,4765395.145287298
ELEC,LPC BALLSTON ONE,4601 Fairfax Dr,,Arlington,VA,22203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.882806,-77.118076,"12/9/2021, 7:00 PM",163714,2021-12-10 00:30:15 UTC,,,,"6/29/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8584744.951276967,4704898.413229495
ELEC,BGE-Finksburg Library,2265 Old Westminster Pike,,Finksburg,MD,21048,,855-900-7584,E,,Public,24 hours daily,,,,,,4,1,,Greenlots,http://greenlots.com/,200-9,39.517941,-76.917107,"12/9/2021, 7:00 PM",163719,2021-12-10 01:30:48 UTC,,,,"6/29/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,4,1,5,-8562373.184531735,4796136.07650353
ELEC,JUNIPER STATION 7,6000 Merriweather Dr,,Columbia,MD,21044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.206342,-76.862262,"12/9/2021, 7:00 PM",163734,2021-12-10 00:30:15 UTC,,,,"6/30/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8556267.867059175,4751271.540025994
ELEC,BGE-WSSC HQ,14501 Sweitzer Lane,,Laurel,MD,20707,,855-900-7584,E,,Public,24 hours daily,,,,,,4,,,Greenlots,http://greenlots.com/,200-9,39.088727,-76.896737,"12/9/2021, 7:00 PM",163739,2021-12-10 01:30:48 UTC,,,,"6/30/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,4,0,4,-8560105.606504282,4734388.934648223
ELEC,MWH LOT B1,2600 Mary Washington Blvd,,Fredericksburg,VA,22401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.312088,-77.483025,"12/9/2021, 7:00 PM",163813,2021-12-10 00:30:15 UTC,,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8625370.888122488,4623607.67676165
ELEC,MWH LOT B2,1201 Sam Perry Blvd,,Fredericksburg,VA,22401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.312084,-77.4833,"12/9/2021, 7:00 PM",163814,2021-12-10 00:30:15 UTC,,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8625401.50098245,4623607.109272383
ELEC,6116 Executive Blvd,6116 Executive Boulevard,,Rockville,MD,20852,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,https://semaconnect.com/,GPS,39.0480505,-77.1260282,"12/9/2021, 7:00 PM",163825,2021-12-10 00:20:26 UTC,,,,"7/2/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,6,0,6,-8585630.18613165,4728556.73340112
ELEC,Home2 Suites,1701 Elton Rd,,Silver Spring,MD,20903,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,EV Connect,http://evconnect.com/,GPS,39.019754,-76.975181,"11/3/2021, 8:00 PM",163940,2021-12-06 18:36:15 UTC,P,,,"6/25/2020, 8:00 PM",,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,,0,4,0,4,-8568837.952640066,4724501.558711827
ELEC,Electrify America HQ - EV Connect,2003 Edmund Halley Dr,,Reston,VA,20190,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,10,,,EV Connect,http://evconnect.com/,GPS,38.950799,-77.358394,"7/12/2020, 8:00 PM",163941,2021-03-16 16:00:10 UTC,P,,,"6/25/2020, 8:00 PM",,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,0,10,0,10,-8611497.028665429,4714626.399869062
ELEC,Watkins Park,615 Center St,,Mt. Airy,MD,21771,,301-829-1424,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,39.375592,-77.145778,"10/11/2021, 8:00 PM",163995,2021-10-12 12:58:36 UTC,P,,,"7/1/2020, 8:00 PM",,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARK,,,,,,,,,,,,,,,,,,0,2,0,2,-8587828.72381093,4775615.595731162
ELEC,Towson Town Center - Parking Deck D,825 Dulaney Valley Rd,,Towson,MD,21204,,888-264-2208,E,,Public,6am-12pm daily,,,,,,4,,,Volta,https://voltacharging.com/,GPS,39.403293,-76.598001,"4/7/2021, 8:00 PM",164008,2021-04-08 20:32:57 UTC,P,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,0,4,0,4,-8526850.467102654,4779605.579840533
ELEC,Towson Town Center - Parking Deck E,825 Dulaney Valley Rd,,Towson,MD,21204,,888-264-2208,E,,Public,6am-12pm daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.404458,-76.600889,"4/7/2021, 8:00 PM",164009,2021-04-08 20:32:57 UTC,P,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,0,2,0,2,-8527171.957792066,4779773.418300502
ELEC,Towson Town Center - Parking Deck C,825 Dulaney Valley Rd,,Towson,MD,21204,,888-264-2208,E,,Public,6am-12pm daily,,,,,,4,,,Volta,https://voltacharging.com/,GPS,39.403248,-76.600159,"4/7/2021, 8:00 PM",164010,2021-04-08 20:32:57 UTC,P,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,,0,4,0,4,-8527090.694563791,4779599.096866131
ELEC,Giant Food - Catonsville,6223 Baltimore National Pike,,Catonsville,MD,21228,,888-264-2208,E,,Public,6am-12pm daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.281883,-76.75303,"6/6/2021, 8:00 PM",164011,2021-06-07 17:37:37 UTC,P,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,,0,2,0,2,-8544108.216440845,4762129.702545054
ELEC,Spring Valley Shopping Center,4851 Massachusetts Ave NW,,Washington,DC,20016,,888-264-2208,E,,Public,6am-12pm daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,38.945654,-77.095962,"4/7/2021, 8:00 PM",164012,2021-04-08 20:32:57 UTC,P,,,"7/1/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,,0,2,0,2,-8582283.232057564,4713889.96134185
ELEC,PGC 9400 Peppercorn,9400 Peppercorn Place,,Upper Marlboro,MD,20774,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,38.913537,-76.8434696,"12/9/2021, 7:00 PM",164061,2021-12-10 00:20:26 UTC,,,,"7/8/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,0,2,0,2,-8554175.906660395,4709294.046244614
ELEC,The Shelby,6200 North King's Highway,,Alexandria,VA,22303,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.78296,-77.079582,"12/8/2021, 7:00 PM",164090,2021-12-09 22:55:13 UTC,,,,"7/9/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,0,1,0,1,-8580459.818798378,4690629.966633476
ELEC,Whole Foods - DC,965 Florida Ave NW,"Units 1329 and 0808 are under repair
",Washington,DC,20001,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.919526,-77.024665,"12/8/2021, 7:00 PM",164139,2021-12-09 22:55:13 UTC,,,,"7/10/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,0,2,0,2,-8574346.486322483,4710150.909181751
ELEC,Sport Chevrolet,3101 Automobile Blvd,,Silver Spring,MD,20904,,301-281-6852,E,,Public,Dealership business hours,,,,,,8,1,,Non-Networked,,GPS,39.081139,-76.947254,"9/9/2021, 8:00 PM",164188,2021-09-10 19:40:26 UTC,P,,,"7/9/2020, 8:00 PM",,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Level 2: Free,,,,,,,,,,,0,8,1,9,-8565729.133220686,4733300.711264446
ELEC,BGE-HCLS Central,10375 Little Patuxent Pkwy,,Columbia,MD,21044,,855-900-7584,E,,Public,24 hours daily,,,,,,6,,,Greenlots,http://greenlots.com/,200-9,39.211191,-76.858313,"12/9/2021, 7:00 PM",164246,2021-12-10 01:30:48 UTC,,,,"7/14/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,6,0,6,-8555828.266390035,4751968.177775547
ELEC,Northwest Federal Credit Union,220 Spring St,,Herndon,VA,20170,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.960833,-77.374444,"12/8/2021, 7:00 PM",164251,2021-12-09 22:55:13 UTC,,,,"7/15/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,0,2,0,2,-8613283.70649266,4716062.787724063
ELEC,Hanover Cross Street,101 West Cross Street,,Baltimore,MD,21230,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.276134,-76.6169469,"12/9/2021, 7:00 PM",164349,2021-12-10 00:20:26 UTC,,,,"7/17/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,0,2,0,2,-8528959.515043275,4761302.937619366
ELEC,11600 SUNRISE COOLIDGE HS,6315 5th St NW,,Washington,DC,20011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.967287,-77.01933,"12/9/2021, 7:00 PM",164356,2021-12-10 00:30:15 UTC,,,,"7/17/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8573752.596839098,4716986.798674069
ELEC,MTA MARC BWI56,BWI Amtrak/MARC Station-7 Amtrak Way,,BWI Airport,MD,21240,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.19239,-76.69399,"12/9/2021, 7:00 PM",164492,2021-12-10 00:30:15 UTC,,,,"7/23/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8537535.913704414,4749267.376436472
ELEC,ELEMENT ELEMENT 01,811 Concorde Cir,,Linthicum Heights,MD,21090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.203723,-76.675094,"12/9/2021, 7:00 PM",164523,2021-12-10 00:30:15 UTC,,,,"7/24/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8535432.420606386,4750895.298065029
ELEC,"Target 1416 (Springfield, VA)",6600 Springfield Mall,,Springfield,VA,22150,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.775894,-77.172441,"12/9/2021, 7:00 PM",164537,2021-12-10 01:33:45 UTC,,,,"7/24/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,1,3,4,-8590796.835393947,4689620.960797191
ELEC,JBG - The Foundry,1055 Thomas Jefferson St NW,,Washington,DC,20007,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.903686,-77.059528,"12/8/2021, 7:00 PM",164718,2021-12-09 22:55:13 UTC,,,,"7/31/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.55 per kWh,,,,,,,,,,,0,1,0,1,-8578227.41773,4707884.793455422
ELEC,20 M St. Parking,20 M St. SE,,Washington,DC,20003,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.876829,-77.007855,"12/8/2021, 7:00 PM",164765,2021-12-09 22:55:13 UTC,,,,"7/31/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.55 per kWh,,,,,,,,,,,0,1,0,1,-8572475.205682252,4704043.709171265
ELEC,The Apollo,600 H Street NE,"Mixed Use Apartments
",Washington,DC,20002,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.900253,-76.998243,"12/8/2021, 7:00 PM",164774,2021-12-09 22:55:13 UTC,,,,"7/31/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.55 per kWh,,,,,,,,,,,0,1,0,1,-8571405.202736735,4707393.725319378
ELEC,500 L'Enfant Plaza,500 L'Enfant Plaza SW,,Washington,DC,20024,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.883395,-77.0234,"12/8/2021, 7:00 PM",164777,2021-12-09 22:55:13 UTC,,,,"7/31/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.55 per kWh,,,,,,,,,,,0,4,0,4,-8574205.667166626,4704982.6434370205
ELEC,Saul Centers,750 N Glebe Rd,,Arlington,VA,22203,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8794,-77.1146,"12/8/2021, 7:00 PM",164780,2021-12-09 22:55:13 UTC,,,,"7/31/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,0,11,0,11,-8584358.004726976,4704411.350374192
ELEC,BEECHTREE BEECHTREE-1,140 Allnutt Ct,,Prince Frederick,MD,20678,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.548916,-76.59516,"12/9/2021, 7:00 PM",164822,2021-12-10 00:30:15 UTC,,,,"8/3/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8526534.208429312,4657262.094711736
ELEC,Pepco - 35th Street,3526-A 35th Street,,Mount Rainier,MD,20712,,855-900-7584,E,,Public,24 hours daily,,,,,,3,,,Greenlots,http://greenlots.com/,GPS,38.934425,-76.960056,"12/9/2021, 7:00 PM",165073,2021-12-10 01:30:48 UTC,,,,"8/6/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,3,0,3,-8567154.245341817,4712282.864481553
ELEC,MTA MARC MONOCACY,7800 Genstar Dr,,Frederick,MD,21704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.382152,-77.394907,"12/9/2021, 7:00 PM",165105,2021-12-10 00:30:15 UTC,,,,"8/10/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8615561.63723276,4776560.338925555
ELEC,The Gallery at Harborplace,111 S Calvert St,,Baltimore,MD,21202,,888-264-2208,E,,Public,6am-12am daily,,,,,,12,,,Volta,https://voltacharging.com/,GPS,39.287415,-76.611489,"4/7/2021, 8:00 PM",165149,2021-04-08 20:32:57 UTC,P,,,"7/30/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,0,12,0,12,-8528351.94439448,4762925.324718453
ELEC,Pike & Rose,11580 Old Georgetown Rd,,North Bethesda,MD,20852,,888-264-2208,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,39.050377,-77.116648,"4/7/2021, 8:00 PM",165150,2021-04-08 20:32:57 UTC,P,,,"7/30/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,,,0,2,0,2,-8584585.98704412,4728890.216643743
ELEC,Union Place,200 K Street NE,,Washington,DC,20002,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,38.9031507,-77.0032763,"12/9/2021, 7:00 PM",165327,2021-12-10 00:20:26 UTC,,,,"8/19/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8571965.50712975,4707808.220738456
ELEC,The Lenkin Company Management,1050 17th Street Northwest,,Washington,DC,20036,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,38.9034441,-77.0387906,"12/9/2021, 7:00 PM",165359,2021-12-10 00:20:26 UTC,,,,"8/20/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,0,4,0,4,-8575918.940921633,4707850.190469243
ELEC,ARE MD 24 13 14,9950 Medical Center Dr,,Rockville,MD,20850,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.098009,-77.202748,"12/9/2021, 7:00 PM",165489,2021-12-10 00:30:15 UTC,,,,"8/25/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,0,2,-8594170.595201416,4735720.260102168
ELEC,Anacostia V.2,Joint Base Anacostia-Bolling Chappie James Blvd.,,Washington,DC,20032,,855-885-9571,E,,Public,,,,,,,6,,,OpConnect,http://www.opconnect.com/,GPS,38.854214,-77.008711,"12/9/2021, 7:00 PM",165585,2021-12-10 01:58:58 UTC,,,,"8/26/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,6,0,6,-8572570.495166367,4700810.440779284
ELEC,Dulles Airport,44701 Propeller Ct,,Dulles,VA,20166,,855-885-9571,E,,Public,,,,,,,14,,,OpConnect,http://www.opconnect.com/,GPS,38.95225,-77.45464,"12/9/2021, 7:00 PM",165592,2021-12-10 01:58:58 UTC,,,,"8/26/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,14,0,14,-8622211.084376317,4714834.100942455
ELEC,Elkridge Fire Station #1,5700 Rowanberry Drive,,Elkridge,MD,21075,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,39.2105483,-76.7372062,"12/9/2021, 7:00 PM",165842,2021-12-10 00:20:26 UTC,,,,"9/2/2020, 8:00 PM",,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,0,2,0,2,-8542346.719082428,4751875.840697795
